지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2004-01-01,1.4,0,.4
765,복내,2004-01-02,1.5,0,.8
765,복내,2004-01-03,.4,0,.5
765,복내,2004-01-04,-.3,0,.4
765,복내,2004-01-05,.4,0,.3
765,복내,2004-01-06,2.4,0,.6
765,복내,2004-01-07,1.7,0,.9
765,복내,2004-01-08,-.7,0,.6
765,복내,2004-01-09,2.2,0,.4
765,복내,2004-01-10,1,0,1
765,복내,2004-01-11,.7,0,.6
765,복내,2004-01-12,0,1,1.1
765,복내,2004-01-13,-2.5,.5,2.2
765,복내,2004-01-14,-1.9,0,.8
765,복내,2004-01-15,-.6,0,.6
765,복내,2004-01-16,1.5,0,.4
765,복내,2004-01-17,.3,1.5,.4
765,복내,2004-01-18,0,0,.8
765,복내,2004-01-19,-.7,0,1.3
765,복내,2004-01-20,-1.4,0,.8
765,복내,2004-01-21,-7.2,0,2
765,복내,2004-01-22,-8.6,0,1.7
765,복내,2004-01-23,-6,0,.8
765,복내,2004-01-24,-4.7,0,1.1
765,복내,2004-01-25,-4.4,0,1.4
765,복내,2004-01-26,-3.7,0,1
765,복내,2004-01-27,-2.3,0,1.7
765,복내,2004-01-28,-1.1,0,1.2
765,복내,2004-01-29,-1.2,0,.5
765,복내,2004-01-30,-.4,0,.6
765,복내,2004-01-31,-.2,0,.6
765,복내,2004-02-01,3.1,0,.4
765,복내,2004-02-02,.5,0,2.1
765,복내,2004-02-03,-2.1,0,1.5
765,복내,2004-02-04,-1.1,0,.9
765,복내,2004-02-05,-2.9,2.5,1.7
765,복내,2004-02-06,-3,0,1
765,복내,2004-02-07,-3,2,1.5
765,복내,2004-02-08,-1.8,0,.7
765,복내,2004-02-09,-1.3,0,.8
765,복내,2004-02-10,-1.5,0,.5
765,복내,2004-02-11,-.3,0,.7
765,복내,2004-02-12,.3,0,.7
765,복내,2004-02-13,1.6,0,.9
765,복내,2004-02-14,3.8,0,2.2
765,복내,2004-02-15,2.9,0,1.4
765,복내,2004-02-16,2.4,0,.8
765,복내,2004-02-17,5.5,0,1.2
765,복내,2004-02-18,4,0,.5
765,복내,2004-02-19,6.1,0,.5
765,복내,2004-02-20,9,0,1
765,복내,2004-02-21,12.6,18.5,1.3
765,복내,2004-02-22,6.7,30.5,1.8
765,복내,2004-02-23,2.5,0,1.8
765,복내,2004-02-24,2.1,0,.7
765,복내,2004-02-25,5.4,0,1.4
765,복내,2004-02-26,1.8,0,1.5
765,복내,2004-02-27,1.1,0,.9
765,복내,2004-02-28,4.7,1.5,.5
765,복내,2004-02-29,8.1,.5,1.5
765,복내,2004-03-01,4.5,0,1.4
765,복내,2004-03-02,1.4,0,2
765,복내,2004-03-03,-2.4,0,1
765,복내,2004-03-04,-.5,0,1
765,복내,2004-03-05,.4,7,1.3
765,복내,2004-03-06,-2.3,0,2.1
765,복내,2004-03-07,-1.5,0,1.8
765,복내,2004-03-08,.8,0,.5
765,복내,2004-03-09,3.9,0,1.1
765,복내,2004-03-10,10.7,0,1.5
765,복내,2004-03-11,9.1,0,2
765,복내,2004-03-12,7.8,0,1.1
765,복내,2004-03-13,6.2,0,.8
765,복내,2004-03-14,7.1,0,.8
765,복내,2004-03-15,7.2,0,1
765,복내,2004-03-16,11,0,1.7
765,복내,2004-03-17,8.3,13,2.2
765,복내,2004-03-18,3.1,0,2
765,복내,2004-03-19,4.3,0,.8
765,복내,2004-03-20,7.7,0,.8
765,복내,2004-03-21,7.8,.5,1
765,복내,2004-03-22,8.3,.5,1
765,복내,2004-03-23,7.4,0,.8
765,복내,2004-03-24,7.2,0,.7
765,복내,2004-03-25,7.4,0,.6
765,복내,2004-03-26,7.4,0,.9
765,복내,2004-03-27,7.7,0,.8
765,복내,2004-03-28,10.6,0,.8
765,복내,2004-03-29,12.6,16.5,1.1
765,복내,2004-03-30,11.4,7.5,1.6
765,복내,2004-03-31,7,0,1.2
765,복내,2004-04-01,6.3,20,.9
765,복내,2004-04-02,7.6,0,1.8
765,복내,2004-04-03,5.2,0,1.1
765,복내,2004-04-04,5.6,0,1.1
765,복내,2004-04-05,7.3,0,.8
765,복내,2004-04-06,9.7,0,1.1
765,복내,2004-04-07,10.9,0,1.6
765,복내,2004-04-08,10.3,0,1.3
765,복내,2004-04-09,11.4,0,.9
765,복내,2004-04-10,13,0,1
765,복내,2004-04-11,13.8,0,.7
765,복내,2004-04-12,15.2,0,.9
765,복내,2004-04-13,14.6,0,1
765,복내,2004-04-14,15.4,0,.7
765,복내,2004-04-15,14.1,0,.7
765,복내,2004-04-16,14.3,0,.9
765,복내,2004-04-17,14.8,0,.9
765,복내,2004-04-18,12.4,24,1.3
765,복내,2004-04-19,14,1.5,1.3
765,복내,2004-04-20,17.2,0,1.4
765,복내,2004-04-21,17.1,0,.9
765,복내,2004-04-22,17.2,0,1.5
765,복내,2004-04-23,13,0,2.5
765,복내,2004-04-24,10,0,1.1
765,복내,2004-04-25,11.3,0,.8
765,복내,2004-04-26,11.5,29,1.3
765,복내,2004-04-27,7.9,.5,2
765,복내,2004-04-28,10.7,0,.7
765,복내,2004-04-29,13.7,0,1.1
765,복내,2004-04-30,15.6,0,.7
765,복내,2004-05-01,17.1,0,1.4
765,복내,2004-05-02,15.2,1.5,1.5
765,복내,2004-05-03,16.3,19,.5
765,복내,2004-05-04,12.6,0,1.6
765,복내,2004-05-05,12.8,0,.9
765,복내,2004-05-06,15.5,0,.8
765,복내,2004-05-07,16.8,0,.8
765,복내,2004-05-08,14.7,16,1.2
765,복내,2004-05-09,16.1,16,.8
765,복내,2004-05-10,15.4,.5,.7
765,복내,2004-05-11,18.8,0,.7
765,복내,2004-05-12,16.6,27,.9
765,복내,2004-05-13,17.2,4.5,1.1
765,복내,2004-05-14,17,0,1
765,복내,2004-05-15,13.5,24,.3
765,복내,2004-05-16,15.4,0,.5
765,복내,2004-05-17,14.5,0,1.1
765,복내,2004-05-18,16.7,0,1.2
765,복내,2004-05-19,16.1,0,1.4
765,복내,2004-05-20,17.6,0,1.1
765,복내,2004-05-21,16.4,0,1.1
765,복내,2004-05-22,15.1,0,.8
765,복내,2004-05-23,16.2,0,1
765,복내,2004-05-24,17.4,0,.9
765,복내,2004-05-25,18.2,0,.9
765,복내,2004-05-26,15.9,0,.6
765,복내,2004-05-27,19,.5,.9
765,복내,2004-05-28,20.9,11.5,2
765,복내,2004-05-29,23.8,8,.5
765,복내,2004-05-30,21.1,1.5,.5
765,복내,2004-05-31,17.4,1,.6
765,복내,2004-06-01,18,0,.6
765,복내,2004-06-02,19.7,0,.6
765,복내,2004-06-03,20.7,0,.8
765,복내,2004-06-04,22,0,.6
765,복내,2004-06-05,22.1,0,.9
765,복내,2004-06-06,22.9,0,1
765,복내,2004-06-07,18.4,6,.4
765,복내,2004-06-08,17,3.5,.3
765,복내,2004-06-09,20.3,0,.7
765,복내,2004-06-10,21.1,0,.8
765,복내,2004-06-11,22.1,0,.8
765,복내,2004-06-12,21.9,0,1
765,복내,2004-06-13,20.7,0,.8
765,복내,2004-06-14,21.2,0,.8
765,복내,2004-06-15,21.7,0,.7
765,복내,2004-06-16,20.5,0,.9
765,복내,2004-06-17,17.7,64,.2
765,복내,2004-06-18,21.3,4.5,.4
765,복내,2004-06-19,21.3,97,1.2
765,복내,2004-06-20,24.3,14,1.3
765,복내,2004-06-21,21.3,25,.5
765,복내,2004-06-22,22.3,0,.8
765,복내,2004-06-23,23.7,0,1
765,복내,2004-06-24,20.2,50.5,.9
765,복내,2004-06-25,20.4,2.5,.6
765,복내,2004-06-26,22.3,0,.6
765,복내,2004-06-27,23,0,.6
765,복내,2004-06-28,23.2,0,.5
765,복내,2004-06-29,23.5,0,.6
765,복내,2004-06-30,23.6,0,.7
